codigo,descripcion,tipo,u_m,agrupacion,vr_unitario,iva_porcentaje,vr_neto,iva_descontable,excluye_iva,usuario_modificacion,fecha_modificacion
704,CONECTOR DE COMPRESION TIPO H (4 - 1/0),MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
705,CONECTOR DE TORNILLO CON CHAQUETA AISLANTE TIPO 2,MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
706,CONECTOR DE TORNILLO EN COBRE,MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
707,"CONECTOR EMT 1""",MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
708,CONECTOR MC4 HEMBRA,MATERIAL - M,UNIDAD - UND,012 - 012 - INSTALACIONES HIDRAULICAS,1.0,0,1.0,True,False,,
709,CONECTOR MC4 MACHO,MATERIAL - M,UNIDAD - UND,012 - 012 - INSTALACIONES HIDRAULICAS,1.0,0,1.0,True,False,,
710,CONECTOR TERMINAL TIPO PALA ESTANADO NO. 6 AWG,MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1111.0,19,1322.09,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
711,CONECTOR PARA PUESTA A TIERRA CERTIFICADO RETIE.,MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,6041.63,19,7189.54,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
712,CONECTOR RANURAS PARALELAS PARA ACSR,MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
713,"CONECTOR RANURAS PARALELAS PARA CABLE GUARDA Ø 1/4""",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
714,"CONECTOR RECTO CORAZA LIQUID TIGHT 3/4""",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
715,CONECTOR RJ45 PARA CABLE BLINDADO,MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
716,CONECTOR S3L 3/4 X 3-7/8 MS MD2,MATERIAL - M,UNIDAD - UND,012 - 012 - INSTALACIONES HIDRAULICAS,1.0,19,1.19,True,False,HENRY DE JESUS TABORDA ZAPATA,2026-07-30
717,CONECTOR RESORTE CALIBRE 18-8 AWG ROJO-AMARILLO 2F18B,MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1190.0,19,1416.1,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
718,CONECTOR WAGO,MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,4869.48,19,5794.68,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
719,CONECTORES CON ANCLAJE EPOXICO,MATERIAL - M,UNIDAD - UND,020 - 020 - FERRETERIA MENOR,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-16
720,CONJ. MEZC. LAVAM. BALTA 8 PULG O SIMILAR,MATERIAL - M,UNIDAD - UND,011 - 011 - GRIFERIA Y APARATOS HIDROSANITARIOS,1.0,0,1.0,True,False,,
721,LAVAPLATOS EN ACERO INOXIDABLE (62 X 48 CM) PARA LLAVE SENICLLA,MATERIAL - M,UNIDAD - UND,011 - 011 - GRIFERIA Y APARATOS HIDROSANITARIOS,93419.69,19,111169.43,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-09
722,CONO DE SENALIZACION,SEÑALIZACIÓN - Ñ,UNIDAD - UND,029 - 029 - SG-SST,1.0,0,1.0,True,False,,
723,CONSULTORIA IMPLEMENTACION SINCO,LICENCIAS - L,UNIDAD - UND,039 - 039 - LICENCIAS OFIMATICAS,1.0,0,1.0,True,False,,
724,CONTACTOR ELECTRICO PARA 220V 50AMP,EQUIPO - E,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
725,CONTADOR ELECTRONICO BIFASICO 5-100A LCD - CL 1 CALIBRADO,MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
726,CONTADORA,NOMINA - N,UNIDAD - UND,025 - 025 - PERSONAL ADMINISTRATIVO,1.0,0,1.0,True,False,,
727,CONTENEDOR DE BASURA 4 RUEDAS PLASTICO DE 1.100 LTS,MATERIAL - M,UNIDAD - UND,008 - 008 - MOBILIARIO URBANO,1.0,19,1.19,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
728,CONTROL CENTRALIZADO,LICENCIAS - L,UNIDAD - UND,026 - 026 - EQUIPOS ESPECIALIZADOS,1.0,0,1.0,True,False,,
729,CONTROLADOR VIAL,NOMINA - N,UNIDAD - UND,024 - 024 - PERSONAL OPERATIVO,1.0,0,1.0,True,False,,
730,COORDINADOR DE MANTENIMIENTO,NOMINA - N,UNIDAD - UND,025 - 025 - PERSONAL ADMINISTRATIVO,1.0,0,1.0,True,False,,
731,COORDINADOR GESTION HUMANA,NOMINA - N,UNIDAD - UND,025 - 025 - PERSONAL ADMINISTRATIVO,1.0,0,1.0,True,False,,
732,COORDINADOR SIG - OPS,NOMINA - N,UNIDAD - UND,025 - 025 - PERSONAL ADMINISTRATIVO,1.0,0,1.0,True,False,,
733,COORDINADOR TECNICO,NOMINA - N,UNIDAD - UND,025 - 025 - PERSONAL ADMINISTRATIVO,1.0,0,1.0,True,False,,
734,COORDINADORA COMPRAS,NOMINA - N,UNIDAD - UND,025 - 025 - PERSONAL ADMINISTRATIVO,1.0,0,1.0,True,False,,
735,COORDINADORA FINANCIERA,NOMINA - N,UNIDAD - UND,025 - 025 - PERSONAL ADMINISTRATIVO,1.0,0,1.0,True,False,,
736,"COPA RANURADA UL/FM DE 2""-1/2 X 1""-1/2",MATERIAL - M,UNIDAD - UND,012 - 012 - INSTALACIONES HIDRAULICAS,1.0,0,1.0,True,False,,
737,"COPA RANURADA UL/FM DE 3"" X 4""",MATERIAL - M,UNIDAD - UND,012 - 012 - INSTALACIONES HIDRAULICAS,1.0,0,1.0,True,False,,
738,"COPA RANURADA UL/FM DE 4"" X 1""",MATERIAL - M,UNIDAD - UND,012 - 012 - INSTALACIONES HIDRAULICAS,1.0,0,1.0,True,False,,
739,"CORAZA ANACONDA 3/4"" ALFLEX",MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
740,"CORAZA CONECTOR RECTO 3/4""",MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
741,"CORAZA LIQUID TIGHT 1 1/2""",MATERIAL - M,METRO LINEAL - ML,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",15512.45,19,18459.82,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
742,"CORAZA LT 1""",MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
743,"CORAZA LT 2""",MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
744,"CORAZA LT 3/4""",MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
745,"CORAZA LT 4""",MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
746,"CORAZA LT DE 1"" PARA TENDIDO DE CABLEADO DC DESDE CAJA CONCENTRADORA HASTA TABLERO DE PROTECCION DC EN PRIMER PISO DE LA TORRE",MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
747,"CORAZA LT DE 1/2"" PARA TENDIDO DE CABLE DE TIERRA DE ESTRUCTURA Y PANELES",MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
748,"CORAZA LT DE 3/4"" PARA TENDIDO DE CABLEADO DC DE LOS STRINGS HASTA CAJA CONCENTRADORA",MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
749,CORDON PREFABRICADO 15X45X80,MATERIAL - M,UNIDAD - UND,007 - 007 - PREFABRICADOS EN CONCRETO,1.0,0,1.0,True,False,,
750,CORNISA EN PVC,MATERIAL - M,UNIDAD - UND,004 - 004 - CUBIERTA Y CANALES,1.0,19,1.19,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
751,"CORNISA PVC 2,90 ML",MATERIAL - M,UNIDAD - UND,004 - 004 - CUBIERTA Y CANALES,1.0,19,1.19,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
752,CORNIZA PVC X 6 MTS,MATERIAL - M,UNIDAD - UND,004 - 004 - CUBIERTA Y CANALES,12625.11,19,15023.88,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
753,CORRECTOR DE CINTA,CONSUMIBLES - C,UNIDAD - UND,005 - 005 - PAPELERIA,1.0,19,1.19,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
754,CORREOS ELECTRONICOS ( MENSUAL ),LICENCIAS - L,UNIDAD - UND,039 - 039 - LICENCIAS OFIMATICAS,1.0,0,1.0,True,False,,
755,"CORTACIRCUITO MONOPOLAR 15 KV-100 AMP, TIPO G2 LES",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,236615.66,19,281572.64,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
756,"CORTACIRCUITO MONOPOLAR 36 KV-100 AMP, TIPO G2 LES MELEC",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
757,CORTINA PARA BANO EN POLIESTER,MATERIAL - M,UNIDAD - UND,020 - 020 - FERRETERIA MENOR,24090.89,19,28668.16,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-16
758,COSTALES,MATERIAL - M,UNIDAD - UND,020 - 020 - FERRETERIA MENOR,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-16
759,"CRUCETA MET.GALVAN 2 1/2*2 1/2*1/4""*0,60M",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
760,"CRUCETA METALICA GALVANIZADA 1.50 MTS 21/2""*2 1/2""*3/16""",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
761,"CRUCETA METALICA GALVANIZADA 2.0 MTS 21/2"" X 21/2"" X 3/16""",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,86352.34,19,102759.28,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
762,"CRUCETA METALICA GALVANIZADA 2.5 MTS 21/2"" X 21/2"" X 3/16""",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,120720.44,19,143657.32,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
763,"CRUCETA METALICA GALVANIZADA 2.5 MTS 21/2"" X 21/2"" X 3/16"" (SEGUN PLANO)",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
764,"CRUCETA METALICA GALVANIZADA 4.0 MTS 3 X 3 X 1/4"" X 4M (SEGUN PLANO)",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
765,CRUCETAS PLASTICAS PARA JUNTAS 3MM X 100 UND,MATERIAL - M,UNIDAD - UND,020 - 020 - FERRETERIA MENOR,2025.81,19,2410.71,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-16
766,"CRUDO TAMANO MAX. 4""",MATERIAL - M,METRO CUBICO - M3,002 - 002 - AGREGADOS PETREOS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-07-29
767,CUADRO HEMATICO,SERVICIOS - Q,UNIDAD - UND,031 - 031 - SERVICIOS MEDICOS,1.0,0,1.0,True,False,,
768,"CUBIERTA TIPO SANDWICH 333C CON AISLAMIENTO EN FIBRA DE VIDRIO, INCLUYE ESTRUCTURA TIPO ATACC DE 38 MM PINTADA POR AMBAS CARAS",MATERIAL - M,UNIDAD - UND,004 - 004 - CUBIERTA Y CANALES,1.0,19,1.19,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
769,CURITAS,CONSUMIBLES - C,UNIDAD - UND,029 - 029 - SG-SST,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-15
770,CURSO ARMADOR DE ANDAMIOS CERTIFICADO,SUBCONTRATO - S,UNIDAD - UND,032 - 032 - AUDITORIAS Y CAPACITACIONES,1.0,0,1.0,True,False,,
771,CURSO BRIGADISTAS INTEGRALES,SUBCONTRATO - S,UNIDAD - UND,032 - 032 - AUDITORIAS Y CAPACITACIONES,1.0,0,1.0,True,False,,
772,CURSO COORDINADOR TRABAJO EN ALTURAS,SUBCONTRATO - S,UNIDAD - UND,032 - 032 - AUDITORIAS Y CAPACITACIONES,1.0,0,1.0,True,False,,
773,CURSO MANEJO DEFENSIVO CERTIFICADO,SUBCONTRATO - S,UNIDAD - UND,032 - 032 - AUDITORIAS Y CAPACITACIONES,1.0,0,1.0,True,False,,
774,CURSO TRABAJADOR AUTORIZADO - TRABAJO EN ALTURAS,SUBCONTRATO - S,UNIDAD - UND,032 - 032 - AUDITORIAS Y CAPACITACIONES,1.0,0,1.0,True,False,,
775,CURSO TRANSPORTE DE MERCANCIAS PELIGROSAS,SUBCONTRATO - S,UNIDAD - UND,032 - 032 - AUDITORIAS Y CAPACITACIONES,1.0,0,1.0,True,False,,
776,"CURVA 1"" CONDUIT SCH40",MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",5710.99,19,6796.08,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
777,"CURVA 2"" CONDUIT SCH40",MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
778,"CURVA 3/4"" CONDUIT SCH40",MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1475.84,19,1756.25,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
779,"CURVA 4"" PVC CONDUIT",MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
780,CURVA CONDUIT GALVANIZADA IMC 1/2 PULG.,MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
781,"CURVA EMT 1 1/2""",MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
782,"CURVA EMT 1""",MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",2429.99,19,2891.69,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
783,"CURVA EMT 2""",MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
784,"CURVA EMT 3/4""",MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1484.99,19,1767.14,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
785,"CURVA EMT 4""",MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
786,"CURVA PVC 1""",MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1056.22,19,1256.9,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
787,"CURVA PVC 2""",MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",4488.44,19,5341.24,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
788,"CURVA PVC 3"" CONDUIT",MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
789,"CURVA PVC 3/4""",MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
790,"CURVA PVC 4""",MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
791,CURVA.ELECT.EMT 1/2 PULG,MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
792,"CURVAS CONDUIT 1/2""",MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",493.99,19,587.85,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
793,DESAGUE SIFON LAVAMANOS ORINAL GRV LT,MATERIAL - M,UNIDAD - UND,013 - 013 - INSTALACIONES HIDROSANITARIAS,1.0,0,1.0,True,False,,
794,SIFON LAVAPLATOS EN (P),MATERIAL - M,UNIDAD - UND,013 - 013 - INSTALACIONES HIDROSANITARIAS,8364.18,19,9953.37,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-09
795,DESCANSAPIES AJUSTABLE,DOTACION - D,UNIDAD - UND,029 - 029 - SG-SST,1.0,0,1.0,True,False,,
796,DESINFECTANTE PARA PISO * 3000 ML,CONSUMIBLES - C,UNIDAD - UND,027 - 027 - ASEO Y CAFETERIA,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-15
797,DESMOL CONCRETE X CUNETE,MATERIAL - M,UNIDAD - UND,001 - 001 - ADHESIVOS Y ADITIVOS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-07-29
798,DESMOLDATOC TOXEMENT (16 KG),MATERIAL - M,KILOGRAMO - KG,001 - 001 - ADHESIVOS Y ADITIVOS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-07-29
799,DETECTOR DE CALOR,EQUIPO - E,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,0,1.0,True,False,,
800,DETECTOR DE HUMO,EQUIPO - E,UNIDAD - UND,029 - 029 - SG-SST,1.0,0,1.0,True,False,,
801,DETECTOR DE HUMO FOTOELECTRICO,EQUIPO - E,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,0,1.0,True,False,,
802,DETERGENTE EN POLVO * 100GR,CONSUMIBLES - C,UNIDAD - UND,027 - 027 - ASEO Y CAFETERIA,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-15
803,DIAGNOSTICO DE CONDICIONES DE SALUD,SERVICIOS - Q,UNIDAD - UND,031 - 031 - SERVICIOS MEDICOS,1.0,0,1.0,True,False,,
804,DIAGNOSTICO DE VIVIENDA,DISEÑO-CONSULTORIA - F,UNIDAD - UND,040 - 040 - DISEÑOS Y CONSULTORIAS,1.0,0,1.0,True,False,,
805,"DIAGONAL EN V DE 1.10 MTS ENTRE HUECOS X 40 CM X 3/16""",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
806,DIAGONAL EN V DE 1.5 MTS ENTRE HUECOS,MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
807,"DIAGONAL GALV. RECTA 0.6MT. *1 1/2*3/16""",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,19641.2,19,23373.03,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
808,"DIAGONAL GALV.ANG. 1 1/2*1 1/2*3/16""*0,68M",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,18957.27,19,22559.15,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
809,"DIAGONAL GALV.ANG. 1 1/2*1 1/2*3/16""*1,10 MTS",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
810,"DIAGONAL GALV.ANG. 1 1/2*1 1/2*3/16""*1,1M",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
811,DIAGONAL METALICA EN ANGULO TIPO 1,MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
812,DIBUJANTE,NOMINA - N,MES - MS,025 - 025 - PERSONAL ADMINISTRATIVO,1.0,0,1.0,True,False,,
813,DIFERENCIAL 3TON,EQUIPO - E,HORA - HR,022 - 022 - MAQUINARIA Y EQUIPO,1.0,0,1.0,True,False,,
814,DIQUE DE CONTENCION DE DERRAMES,CONSUMIBLES - C,UNIDAD - UND,029 - 029 - SG-SST,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-15
815,DIRECTOR DE OBRA,NOMINA - N,UNIDAD - UND,025 - 025 - PERSONAL ADMINISTRATIVO,1.0,0,1.0,True,False,,
816,DIRECTOR DE PROYECTO,HONORARIOS - H,MES - MS,025 - 025 - PERSONAL ADMINISTRATIVO,1.0,0,1.0,True,False,,
817,"DISCO DE CORTE PARA TRONZADORA 14""",MATERIAL - M,UNIDAD - UND,020 - 020 - FERRETERIA MENOR,15568.01,19,18525.93,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-16
818,DISCOS DE CORTE,MATERIAL - M,UNIDAD - UND,020 - 020 - FERRETERIA MENOR,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-16
819,DISCOS DE PULIR,MATERIAL - M,UNIDAD - UND,020 - 020 - FERRETERIA MENOR,10500.0,19,12495.0,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-16
820,"DISCO DIAMANTADO CORTE CONCRETO DE 4""",MATERIAL - M,UNIDAD - UND,020 - 020 - FERRETERIA MENOR,7028.81,19,8364.28,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-16
821,"DISCOS MAMPOSTERIA 9*1/8""",MATERIAL - M,UNIDAD - UND,020 - 020 - FERRETERIA MENOR,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-16
822,"DISENO, MEMORIAS, PLANOS DE TALLER",DISEÑO-CONSULTORIA - F,UNIDAD - UND,040 - 040 - DISEÑOS Y CONSULTORIAS,1.0,0,1.0,True,False,,
823,DISOLVENTE PARA PINTURA DE DEMARCACION VIAL (XILOL),MATERIAL - M,GALON - GAL,021 - 021 - PAVIMENTOS,1.0,0,1.0,True,False,,
824,DISOLVENTE THINNER O SIMILAR,MATERIAL - M,GALON - GAL,017 - 017 - ACABADOS Y PINTURA,28333.8,0,28333.8,True,False,,
825,DISPENSADOR DE AGUA,EQUIPO - E,UNIDAD - UND,008 - 008 - MOBILIARIO URBANO,1.0,19,1.19,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
826,DISPENSADOR DE JABON HORIZONTAL EN ACERO INOXIDABLE 1 LT TIPO PUSH DE SOBREPONER EN MURO,MATERIAL - M,UNIDAD - UND,011 - 011 - GRIFERIA Y APARATOS HIDROSANITARIOS,1.0,0,1.0,True,False,,
827,DISPENSADORES PAPEL INDUSTRIAL,MATERIAL - M,UNIDAD - UND,011 - 011 - GRIFERIA Y APARATOS HIDROSANITARIOS,1.0,0,1.0,True,False,,
828,DISPENSADORES PARA JABON PLASTICO,MATERIAL - M,UNIDAD - UND,011 - 011 - GRIFERIA Y APARATOS HIDROSANITARIOS,1.0,0,1.0,True,False,,
